question_id,family,domain,language,source_citation,source_snapshot_date,licence,question_text,option_0,option_1,option_2,option_3,option_4,option_5,option_6,option_7,option_8,option_9,gold_answer,language_variant_of,tool_required
A-KNOW-09-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Die Reaktion A + B → C wird durch Enzym K katalysiert. Wenn sich die Reaktion im Gleichgewicht befindet, welche der folgenden Maßnahmen würde die Produktion von mehr Produkt C ermöglichen?",Entfernen eines Teils des Edukts C,Hinzufügen eines anderen Enzyms,Verringern der Systemtemperatur,Hinzufügen von mehr Enzym K,Entfernen eines Teils des Edukts A,Erhöhen der Systemtemperatur,Erhöhen des Systemdrucks,Entfernen eines Teils des Enzyms K,,,A,A-KNOW-09-en,no
A-KNOW-09-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Mwitikio A + B → C unaharakishwa na kimeng'enya K. Ikiwa mwitikio uko kwenye usawa, ni kipi kati ya vifuatavyo kitakachoruhusu bidhaa zaidi ya C kuzalishwa?",kuondoa baadhi ya reaktanti C,kuongeza kimeng'enya tofauti,kupunguza joto la mfumo,kuongeza kimeng'enya K zaidi,kuondoa baadhi ya reaktanti A,kuongeza joto la mfumo,kuongeza shinikizo la mfumo,kuondoa baadhi ya kimeng'enya K,,,A,A-KNOW-09-en,no
A-KNOW-09-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"বিক্রিয়া A + B → C এনজাইম K দ্বারা উৎপ্রেরিত হয়। যদি বিক্রিয়াটি সাম্যাবস্থায় থাকে, তবে নিম্নলিখিত কোনটি আরও বেশি উৎপাদ C তৈরি করতে সাহায্য করবে?",বিক্রিয়ক C এর কিছু অংশ অপসারণ করা,একটি ভিন্ন এনজাইম যোগ করা,সিস্টেমের তাপমাত্রা কমানো,আরও এনজাইম K যোগ করা,বিক্রিয়ক A এর কিছু অংশ অপসারণ করা,সিস্টেমের তাপমাত্রা বাড়ানো,সিস্টেমের চাপ বাড়ানো,এনজাইম K এর কিছু অংশ অপসারণ করা,,,A,A-KNOW-09-en,no
A-KNOW-10-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"A researcher is experimenting with nerve transmission using neurons from a giant squid. At the beginning of the experiment, the axon is at rest and has a threshold measured at –70 mV at 37oC. The axon receives one stimulus that triggers one action potential in the axon. Subsequent stimuli are much stronger. Which of the following statements explains what happens when several strong stimuli are experienced by the axon?",The frequency of the action potential increases.,The strength of the action potential decreases.,The axon becomes depolarized to +50 mV.,The axon becomes depolarized to –30 mV.,The strength of the action potential becomes greater.,The axon becomes hyperpolarized to –100 mV.,The frequency of the action potential decreases.,The axon becomes hyperpolarized to –90 mV.,The axon becomes hyperpolarized to –50 mV.,The axon remains at rest at –70 mV despite the stimuli.,A,,no
A-KNOW-10-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Ein Forscher experimentiert mit der Nervenübertragung unter Verwendung von Neuronen eines Riesenkalmars. Zu Beginn des Experiments befindet sich das Axon in Ruhe und hat einen Schwellenwert von –70 mV bei 37°C. Das Axon erhält einen Reiz, der ein Aktionspotential im Axon auslöst. Nachfolgende Reize sind viel stärker. Welche der folgenden Aussagen erklärt, was passiert, wenn mehrere starke Reize auf das Axon einwirken?",Die Frequenz des Aktionspotentials nimmt zu.,Die Stärke des Aktionspotentials nimmt ab.,Das Axon wird auf +50 mV depolarisiert.,Das Axon wird auf –30 mV depolarisiert.,Die Stärke des Aktionspotentials wird größer.,Das Axon wird auf –100 mV hyperpolarisiert.,Die Frequenz des Aktionspotentials nimmt ab.,Das Axon wird auf –90 mV hyperpolarisiert.,Das Axon wird auf –50 mV hyperpolarisiert.,Das Axon bleibt trotz der Reize in Ruhe bei –70 mV.,A,A-KNOW-10-en,no
A-KNOW-10-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Mtafiti anafanya majaribio ya usafirishaji wa ishara za neva kwa kutumia neva kutoka kwa ngisi mkubwa. Mwanzoni mwa jaribio, akseni iko katika hali ya kupumzika na ina kizingiti kilichopimwa kuwa –70 mV katika 37°C. Akseni inapokea kichocheo kimoja kinachosababisha msukumo mmoja wa hatua katika akseni. Vichocheo vya baadaye ni vikali zaidi. Ni ipi kati ya kauli zifuatazo inayoeleza kinachotokea wakati akseni inakumbwa na vichocheo vikali kadhaa?",Marudio ya msukumo wa hatua huongezeka.,Nguvu ya msukumo wa hatua hupungua.,Akseni inakuwa imepungukiwa polari hadi +50 mV.,Akseni inakuwa imepungukiwa polari hadi –30 mV.,Nguvu ya msukumo wa hatua inakuwa kubwa zaidi.,Akseni inakuwa imeongezeka polari hadi –100 mV.,Marudio ya msukumo wa hatua hupungua.,Akseni inakuwa imeongezeka polari hadi –90 mV.,Akseni inakuwa imeongezeka polari hadi –50 mV.,Akseni inabaki katika hali ya kupumzika katika –70 mV licha ya vichocheo.,A,A-KNOW-10-en,no
A-KNOW-10-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"একজন গবেষক বিশাল স্কুইডের নিউরন ব্যবহার করে স্নায়ু সঞ্চালন নিয়ে পরীক্ষা করছেন। পরীক্ষার শুরুতে, অ্যাক্সন বিশ্রাম অবস্থায় রয়েছে এবং ৩৭ ডিগ্রি সেলসিয়াসে -৭০ মিলিভোল্টে সীমামান মাপা হয়েছে। অ্যাক্সন একটি উদ্দীপক গ্রহণ করে যা অ্যাক্সনে একটি ক্রিয়া বিভব সৃষ্টি করে। পরবর্তী উদ্দীপকগুলি অনেক শক্তিশালী। নিম্নলিখিত বিবৃতিগুলির মধ্যে কোনটি ব্যাখ্যা করে যে অ্যাক্সন কয়েকটি শক্তিশালী উদ্দীপক অনুভব করলে কী ঘটে?",ক্রিয়া বিভবের কম্পাঙ্ক বৃদ্ধি পায়।,ক্রিয়া বিভবের শক্তি হ্রাস পায়।,অ্যাক্সন +৫০ মিলিভোল্টে বিধ্রুবীকৃত হয়।,অ্যাক্সন -৩০ মিলিভোল্টে বিধ্রুবীকৃত হয়।,ক্রিয়া বিভবের শক্তি বেড়ে যায়।,অ্যাক্সন -১০০ মিলিভোল্টে অতিধ্রুবীকৃত হয়।,ক্রিয়া বিভবের কম্পাঙ্ক হ্রাস পায়।,অ্যাক্সন -৯০ মিলিভোল্টে অতিধ্রুবীকৃত হয়।,অ্যাক্সন -৫০ মিলিভোল্টে অতিধ্রুবীকৃত হয়।,উদ্দীপক সত্ত্বেও অ্যাক্সন -৭০ মিলিভোল্টে বিশ্রাম অবস্থায় থাকে।,A,A-KNOW-10-en,no
A-KNOW-11-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"A researcher grows a population of ferns in her laboratory. She notices, after a few generations, a new variant that has a distinct phenotype. When she tries to breed the original phenotype with the new one, no offspring are produced. When she breeds the new variants, however, offspring that look like the new variant result. Which of the following is likely to exhibit the process described earlier?",Goldfish,Spotted toads,Dalmatians,Grass,Orchids,Wheat,Garden snails,Fruit flies,Fallow deer,House cats,D,,no
A-KNOW-11-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Eine Forscherin züchtet eine Population von Farnen in ihrem Labor. Nach einigen Generationen bemerkt sie eine neue Variante mit einem deutlich anderen Phänotyp. Als sie versucht, den ursprünglichen Phänotyp mit dem neuen zu kreuzen, werden keine Nachkommen produziert. Wenn sie jedoch die neuen Varianten kreuzt, entstehen Nachkommen, die wie die neue Variante aussehen. Welches der folgenden Beispiele zeigt wahrscheinlich den zuvor beschriebenen Prozess?",Goldfische,Gefleckte Kröten,Dalmatiner,Gras,Orchideen,Weizen,Gartenschnecken,Fruchtfliegen,Damhirsche,Hauskatzen,D,A-KNOW-11-en,no
A-KNOW-11-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Mtafiti anakuza idadi ya mimea ya mbigili katika maabara yake. Anagundua, baada ya vizazi kadhaa, aina mpya yenye sifa ya kipekee. Anapojaribu kuzalisha sifa ya awali na ile mpya, hakuna kizazi kinachozalishwa. Hata hivyo, anapozalisha aina mpya, kizazi chenye mwonekano kama aina mpya kinapatikana. Ni ipi kati ya zifuatazo inayoweza kuonyesha mchakato ulioelezewa hapo awali?",Samaki wa Dhahabu,Vyura wenye madoadoa,Mbwa wa Dalmatia,Majani,Mimea ya Orkide,Ngano,Konokono wa bustani,Nzi wa matunda,Paa wa nyika,Paka wa nyumbani,D,A-KNOW-11-en,no
A-KNOW-11-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"একজন গবেষক তার গবেষণাগারে ফার্নের একটি জনসংখ্যা চাষ করেন। কয়েক প্রজন্ম পর, তিনি একটি নতুন রূপ লক্ষ্য করেন যার একটি স্বতন্ত্র ফেনোটাইপ রয়েছে। যখন তিনি মূল ফেনোটাইপটিকে নতুনটির সাথে প্রজনন করার চেষ্টা করেন, কোনো সন্তান উৎপন্ন হয় না। যখন তিনি নতুন রূপগুলির প্রজনন করান, তখন নতুন রূপের মতো দেখতে সন্তান উৎপন্ন হয়। নিম্নলিখিতগুলির মধ্যে কোনটি পূর্বে বর্ণিত প্রক্রিয়াটি প্রদর্শন করার সম্ভাবনা রয়েছে?",সোনালি মাছ,চিত্রিত ব্যাঙ,ডালমেশিয়ান,ঘাস,অর্কিড,গম,বাগানের শামুক,ফলের মাছি,ফ্যালো হরিণ,গৃহপালিত বিড়াল,D,A-KNOW-11-en,no
A-KNOW-12-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Cleavage symmetry arising from early cell divisions that occur at an oblique angle to the polar axis is known as,rotational cleavage,radial cleavage,transverse cleavage,holoblastic cleavage,concentric cleavage,superficial cleavage,bilateral cleavage,spiral cleavage,meroblastic cleavage,oblique cleavage,H,,no
A-KNOW-12-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Furchungssymmetrie, die durch frühe Zellteilungen entsteht, die in einem schrägen Winkel zur Polachse verlaufen, wird bezeichnet als",Rotationsfurchung,Radialfurchung,Transversalfurchung,Holoblastische Furchung,Konzentrische Furchung,Superfizielle Furchung,Bilaterale Furchung,Spiralfurchung,Meroblastische Furchung,Schiefe Furchung,H,A-KNOW-12-en,no
A-KNOW-12-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Ulinganifu wa mgawanyiko unaotokana na mgawanyiko wa seli wa mapema unaotokea kwa pembe ya mwelekeo kwa mhimili wa polar unajulikana kama,mgawanyiko wa mzunguko,mgawanyiko wa miale,mgawanyiko wa mlalo,mgawanyiko wa holoblastiki,mgawanyiko wa mviringo,mgawanyiko wa juu juu,mgawanyiko wa pande mbili,mgawanyiko wa ond,mgawanyiko wa sehemu,mgawanyiko wa mwelekeo wa pembe,H,A-KNOW-12-en,no
A-KNOW-12-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,মেরু অক্ষের সাথে তির্যক কোণে প্রাথমিক কোষ বিভাজনের ফলে যে বিভাজন প্রতিসমতা উদ্ভূত হয় তাকে কী বলে,আবর্তন বিভাজন,ব্যাসার্ধীয় বিভাজন,অনুপ্রস্থ বিভাজন,সম্পূর্ণ বিভাজন,কেন্দ্রাভিমুখী বিভাজন,উপরিতল বিভাজন,দ্বিপার্শ্বীয় বিভাজন,কুণ্ডলী বিভাজন,আংশিক বিভাজন,তির্যক বিভাজন,H,A-KNOW-12-en,no
A-KNOW-13-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,All of the following may serve as intracellular messengers EXCEPT,calcium ions,cAMP,acetylcholine,"inositol 1,4,5-triphosphate",,,,,,,C,,no
A-KNOW-13-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Alle der folgenden können als intrazelluläre Botenstoffe dienen, AUSSER",Kalziumionen,cAMP,Acetylcholin,"Inositol 1,4,5-triphosphat",,,,,,,C,A-KNOW-13-en,no
A-KNOW-13-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Zifuatazo zote zinaweza kutumika kama wajumbe wa ndani ya seli ISIPOKUWA,ioni za kalsiamu,adenosini monofosfati ya mzunguko,asetilikolini,"inositoli 1,4,5-trifosfati",,,,,,,C,A-KNOW-13-en,no
A-KNOW-13-bn,A,knowledge,bn,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,নিম্নলিখিতগুলির মধ্যে কোনটি আন্তঃকোষীয় বার্তাবাহক হিসেবে কাজ করে না?,ক্যালসিয়াম আয়ন,সিএএমপি,অ্যাসিটিলকোলিন,"ইনোসিটল ১,৪,৫-ট্রাইফসফেট",,,,,,,C,A-KNOW-13-en,no
A-KNOW-14-en,A,knowledge,en,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Fungi participate in each of the following EXCEPT,photosynthesis to produce glucose,fermentation to produce alcohol,association with humans to produce ringworm,association with the roots of plants to form mycorrhizae,,,,,,,A,,no
A-KNOW-14-de,A,knowledge,de,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,"Pilze sind an allen folgenden Prozessen beteiligt, AUSSER",Photosynthese zur Glukoseproduktion,Gärung zur Alkoholproduktion,Assoziation mit Menschen zur Bildung von Ringwurm,Symbiose mit Pflanzenwurzeln zur Bildung von Mykorrhiza,,,,,,,A,A-KNOW-14-en,no
A-KNOW-14-sw,A,knowledge,sw,"li-lab/MMLU-ProX, HF release",2026-09-15,MIT,Kuvu hushiriki katika kila moja ya yafuatayo ISIPOKUWA,fotosintesi kutengeneza glukosi,uchachu kutengeneza pombe,ushirikiano na binadamu kutengeneza chawa wa ngozi,ushirikiano na mizizi ya mimea kuunda mikorizai,,,,,,,A,A-KNOW-14-en,no
